	Ticket 2: 
3,12,_,_,_,50,_,72,80
9,15,22,31,_,55,_,_,_
_,16,_,_,46,56,68,_,90
	Ticket 3: 
3,_,_,31,_,50,61,73,_
8,17,_,_,40,55,63,_,_
_,_,_,36,45,57,69,75,_

Card 143
	Ticket 1: 
_,_,26,39,40,52,_,72,_
2,10,29,_,_,56,_,76,_
3,17,_,_,_,57,67,78,_
	Ticket 2: 
4,11,25,_,48,55,_,_,_
5,_,_,32,49,56,62,_,_
8,13,29,38,_,_,_,77,_
	Ticket 3: 
3,10,20,38,_,_,_,74,_
_,_,28,_,41,_,62,78,80
_,16,29,_,49,51,_,_,83

Card 144
	Ticket 1: 
_,_,23,_,46,_,60,78,80
_,_,_,30,49,50,63,_,83
_,17,27,34,_,_,66,_,88
	Ticket 2: 
4,11,_,_,_,_,66,72,80
5,14,_,32,_,57,_,_,86
8,15,_,_,_,_,68,75,87
	Ticket 3: 
_,10,21,_,47,_,_,70,83
1,13,22,31,_,_,_,75,_
_,16,_,37,49,54,_,78,_

Card 145
	Ticket 1: 
5,10,25,38,41,_,_,_,_
6,_,_,_,45,57,64,71,_
7,13,_,39,_,_,68,79,_
	Ticket 2: 
5,16,_,32,_,_,_,71,81
_,_,27,_,_,51,60,76,87
_,18,_,33,_,57,69,77,_
	Ticket 3: 
_,11,20,_,_,51,62,_,81
2,12,22,_,44,_,_,71,_
_,16,_,_,49,59,_,79,89

Card 146
	Ticket 1: 
_,_,_,32,44,51,65,72,_
3,_,23,35,_,_,_,73,80
5,16,_,_,_,54,_,77,90
	Ticket 2: 
9,12,24,_,40,_,_,_,83
_,_,_,_,48,50,61,75,88
_,16,28,30,_,54,64,_,_
	Ticket 3: 
6,_,26,_,_,_,63,71,80
8,_,_,32,_,50,_,72,85
_,16,29,34,48,51,_,_,_

Card 147
	Ticket 1: 
6,_,26,31,44,_,_,_,83
8,_,_,35,46,54,_,74,_
_,16,_,36,49,56,_,76,_
	Ticket 2: 
4,_,_,39,_,54,63,_,82
8,15,_,_,42,59,_,70,_
9,_,21,_,46,_,_,78,85
	Ticket 3: 
1,_,29,30,49,_,_,_,82
5,_,_,34,_,50,60,_,85
_,_,_,38,_,52,69,79,90

Card 148
	Ticket 1: 
6,11,29,_,_,_,62,73,_
_,12,_,33,_,53,65,_,80
8,_,_,34,42,_,68,74,_
	Ticket 2: 
5,13,22,34,46,_,_,_,_
8,16,26,_,_,57,60,_,_
9,19,27,_,47,_,_,78,_
	Ticket 3: 
_,12,_,_,40,53,_,72,81
2,17,29,_,_,59,_,_,88
_,19,_,37,45,_,_,73,90

Card 149
	Ticket 1: 
6,_,_,34,40,55,_,_,86
8,_,21,35,_,_,_,72,87
_,_,26,36,41,59,64,_,_
	Ticket 2: 
1,_,24,30,_,50,_,71,_
9,_,28,35,_,_,62,73,_
_,_,_,36,_,54,63,75,82
	Ticket 3: 
1,_,23,_,40,55,_,_,80
2,_,25,_,49,_,62,_,82
6,_,28,_,_,_,68,76,88

Card 150
	Ticket 1: 
1,13,25,_,_,50,61,_,_
5,19,_,30,43,_,65,_,_
_,_,28,34,49,57,67,_,_
	Ticket 2: 
2,16,_,30,45,51,_,_,_
_,_,_,32,_,59,61,73,81
6,17,_,39,_,_,_,75,82
	Ticket 3: 
_,14,_,34,42,52,66,_,_
1,_,24,38,_,54,_,70,_
_,16,25,39,_,59,_,75,_

Card 151
	Ticket 1: 
4,12,_,_,43,_,64,_,86
5,_,22,30,_,_,_,75,90
_,15,25,37,_,54,_,76,_
	Ticket 2: 
_,_,22,_,43,53,60,71,_
1,_,_,34,47,54,_,73,_
2,_,_,39,48,55,_,77,_
	Ticket 3: 
2,10,_,37,_,51,_,71,_
_,12,_,_,40,57,63,_,86
_,_,_,39,42,59,_,73,88

Card 152
	Ticket 1: 
1,14,_,31,_,_,60,_,83
_,17,_,32,_,54,61,_,87
_,18,_,37,_,56,_,76,88
	Ticket 2: 
_,_,_,31,41,51,60,76,_
_,12,_,35,43,59,_,_,86
9,19,28,_,49,_,_,77,_
	Ticket 3: 
_,13,24,_,_,_,68,72,86
1,16,_,30,45,59,_,_,_
9,18,25,_,48,_,_,_,87

Card 153
	Ticket 1: 
_,11,_,35,_,_,64,79,80
2,12,_,37,_,55,_,_,88
_,18,29,_,49,56,65,_,_
	Ticket 2: 
7,_,_,31,40,_,62,_,82
_,13,24,33,_,_,65,_,86
_,17,27,37,48,_,66,_,_
	Ticket 3: 
1,10,_,_,41,50,_,71,_
_,_,28,32,_,55,66,_,80
4,17,_,35,47,_,_,_,90

Card 154
	Ticket 1: 
2,_,23,_,42,55,63,_,_
3,_,25,_,49,56,_,_,82
9,_,27,37,_,58,_,79,_
	Ticket 2: 
_,13,21,_,_,51,63,70,_
_,15,29,_,46,_,67,71,_
1,19,_,_,48,59,_,_,84
	Ticket 3: 
2,_,20,34,_,_,60,78,_
5,_,29,36,44,_,65,_,_
_,11,_,37,45,_,68,79,_

Card 155
	Ticket 1: 
_,15,20,31,_,51,_,_,80
2,_,_,35,43,_,60,71,_
5,19,24,36,46,_,_,_,_
	Ticket 2: 
4,_,24,36,_,50,60,_,_
5,_,_,_,40,52,64,_,84
_,16,28,38,_,56,_,74,_
	Ticket 3: 
1,_,22,_,40,_,61,_,89
_,10,26,_,45,_,67,70,_
3,_,27,_,47,_,68,72,_

Card 156
	Ticket 1: 
_,13,_,_,42,55,62,_,81
1,_,_,35,45,_,66,_,88
3,15,23,_,_,_,69,_,89
	Ticket 2: 
1,_,21,_,43,_,_,72,81
3,10,_,37,_,_,60,_,86
5,12,_,_,48,52,64,_,_
	Ticket 3: 
_,16,23,30,_,56,_,71,_
_,17,_,31,41,58,_,76,_
9,18,28,38,_,_,_,_,85

Card 157
	Ticket 1: 
_,_,21,30,41,55,_,72,_
2,_,23,31,_,_,_,78,82
_,16,24,37,49,_,_,_,86
	Ticket 2: 
_,11,21,_,49,55,_,_,86
2,14,_,37,_,57,_,74,_
8,15,26,39,_,_,64,_,_
	Ticket 3: 
_,13,20,_,43,54,_,73,_
_,_,22,_,49,57,65,_,82
4,17,_,_,_,_,68,74,86

Card 158
	Ticket 1: 
3,13,25,_,40,_,63,_,_
4,_,29,32,_,_,69,_,81
5,14,_,_,48,_,_,72,85
	Ticket 2: 
2,14,22,_,_,_,_,75,88
9,_,_,33,43,_,67,78,_
_,_,23,_,48,50,_,79,90
	Ticket 3: 
7,11,27,_,45,_,60,_,_
_,_,28,33,_,58,69,_,87
9,12,29,36,49,_,_,_,_

Card 159
	Ticket 1: 
_,_,20,33,_,_,63,72,83
_,15,23,_,_,52,65,_,89
_,_,28,_,48,57,_,74,90
	Ticket 2: 
_,_,_,30,45,58,_,70,85
_,_,_,33,47,_,61,73,89
1,16,_,34,_,_,_,74,90
	Ticket 3: 
5,_,_,_,48,56,61,_,82
_,16,25,34,_,_,63,73,_
_,17,26,35,_,_,_,78,88

Card 160
	Ticket 1: 
_,_,24,_,43,54,68,_,82
4,11,_,_,44,57,_,_,88
_,12,_,35,_,58,69,73,_
	Ticket 2: 
_,12,21,_,40,_,64,_,87
1,17,24,_,_,_,67,73,_
2,_,25,_,_,55,69,_,90
	Ticket 3: 
1,_,_,31,41,_,_,74,84
3,15,_,_,46,51,_,_,85
7,17,_,35,_,56,_,_,90

Card 161
	Ticket 1: 
2,_,20,30,_,_,61,73,_
4,_,27,33,_,_,63,74,_
6,_,29,34,_,57,66,_,_
	Ticket 2: 
2,17,21,31,_,_,_,_,80
3,_,25,_,_,50,60,77,_
_,19,28,39,45,_,62,_,_
	Ticket 3: 
1,_,27,34,_,_,_,70,83
_,18,29,39,41,52,_,_,_
_,19,_,_,46,57,64,78,_

Card 162
	Ticket 1: 
_,_,21,_,41,55,_,73,82
_,10,26,39,47,_,_,74,_
_,13,_,_,48,56,_,76,85
	Ticket 2: 
_,10,_,39,41,57,63,_,_
_,14,_,_,_,59,65,75,80
8,17,25,_,44,_,68,_,_
	Ticket 3: 
2,16,20,35,_,_,65,_,_
3,_,_,39,_,58,66,_,80
7,_,29,_,46,_,_,76,89

Card 163
	Ticket 1: 
4,12,26,_,42,_,_,73,_
7,18,28,_,_,59,_,76,_
9,_,_,38,46,_,62,_,83
	Ticket 2: 
6,_,_,_,41,51,61,76,_
_,_,28,_,44,53,63,_,84
_,12,_,33,45,_,69,_,90
	Ticket 3: 
1,_,_,31,_,53,_,76,83
4,11,25,_,_,_,60,_,85
8,16,_,_,_,_,62,79,86

Card 164
	Ticket 1: 
_,_,23,30,42,53,_,74,_
2,_,_,33,_,_,63,75,84
5,_,28,_,49,57,64,_,_
	Ticket 2: 
3,12,_,_,_,55,60,70,_
4,13,_,30,47,_,_,_,85
8,19,28,_,_,57,65,_,_
	Ticket 3: 
1,12,27,_,43,_,60,_,_
8,14,28,33,_,53,_,_,_
9,_,_,34,44,54,_,77,_

Card 165
	Ticket 1: 
_,_,20,39,43,54,61,_,_
_,_,27,_,49,58,67,76,_
8,18,29,_,_,_,_,78,82
	Ticket 2: 
_,_,24,30,43,_,_,73,81
8,_,_,33,_,59,_,75,83
_,18,27,_,48,_,_,76,87
	Ticket 3: 
_,14,23,33,44,_,_,_,86
_,15,26,_,_,_,67,71,88
1,18,_,39,_,58,68,_,_

Card 166
	Ticket 1: 
_,12,23,36,_,_,_,74,81
2,_,28,_,45,53,_,76,_
9,_,_,39,46,_,_,79,86
	Ticket 2: 
_,10,_,31,48,_,63,70,_
_,11,21,34,_,56,_,_,86
7,17,24,36,_,_,_,_,89
	Ticket 3: 
_,11,24,_,41,_,63,_,83
_,_,27,_,42,_,64,75,84
8,16,_,_,48,_,_,78,87

Card 167
	Ticket 1: 
8,_,_,36,47,_,_,73,87
_,_,24,_,_,55,62,79,90
_,15,26,_,48,57,66,_,_
	Ticket 2: 
_,17,_,34,_,54,62,73,_
3,_,_,35,40,55,68,_,_
_,19,24,39,43,_,_,_,80
	Ticket 3: 
_,14,_,_,42,57,66,70,_
4,15,29,38,_,_,_,_,83
7,_,_,39,49,_,_,76,86

Card 168
	Ticket 1: 
9,15,_,_,_,_,60,71,84
_,_,_,37,40,50,_,74,85
_,16,_,38,42,_,66,75,_
	Ticket 2: 
1,10,_,32,_,51,_,76,_
2,17,_,_,41,_,62,_,82
5,_,_,38,_,_,67,79,88
	Ticket 3: 
2,13,_,_,_,50,_,75,82
_,19,_,36,41,53,_,_,85
3,_,_,_,44,57,61,77,_

Card 169
	Ticket 1: 
_,11,_,_,_,56,60,71,81
_,12,_,32,40,57,_,79,_
_,13,_,38,42,58,_,_,82
	Ticket 2: 
_,_,20,34,40,54,65,_,_
3,18,22,39,_,59,_,_,_
5,_,28,_,48,_,69,_,80
	Ticket 3: 
4,_,20,_,45,_,60,72,_
_,10,21,_,_,53,_,73,82
_,17,_,34,48,57,_,75,_

Card 170
	Ticket 1: 
3,12,25,32,42,_,_,_,_
5,19,26,_,46,_,63,_,_
_,_,_,34,47,54,67,_,87
	Ticket 2: 
_,11,23,_,_,_,61,77,86
1,16,26,_,_,56,64,_,_
_,17,29,_,46,57,66,_,_
	Ticket 3: 
4,10,21,31,_,56,_,_,_
_,_,26,_,48,58,_,70,84
9,_,29,32,_,_,_,71,86

Card 171
	Ticket 1: 
2,_,_,30,_,50,65,73,_
7,_,_,37,_,_,67,77,81
8,14,_,_,40,54,_,78,_
	Ticket 2: 
_,_,20,30,_,_,64,70,81
7,14,_,_,41,_,_,77,84
9,_,_,39,43,51,69,_,_
	Ticket 3: 
4,_,28,32,40,_,_,_,85
7,15,_,35,43,_,61,_,_
_,_,29,36,45,54,_,_,86

Card 172
	Ticket 1: 
_,11,_,35,48,_,66,_,84
1,15,_,37,_,_,69,_,85
_,19,20,39,_,54,_,_,87
	Ticket 2: 
2,_,_,34,41,53,60,_,_
3,12,_,_,_,59,63,_,81
5,16,29,_,43,_,_,_,83
	Ticket 3: 
8,13,20,38,_,_,_,79,_
_,_,24,39,_,55,63,_,80
_,_,29,_,43,59,69,_,84

Card 173
	Ticket 1: 
_,10,_,37,44,_,61,_,85
1,15,_,_,47,_,64,74,_
_,17,_,_,48,_,66,75,88
	Ticket 2: 
_,_,24,32,_,52,_,70,84
_,13,27,36,45,_,60,_,_
8,_,_,_,46,57,_,76,87
	Ticket 3: 
1,_,_,31,_,_,61,72,82
2,_,_,32,_,54,63,75,_
3,11,_,35,_,55,68,_,_

Card 174
	Ticket 1: 
2,_,21,_,42,56,_,70,_
_,_,25,_,43,_,67,75,80
5,_,27,_,_,57,_,77,82
	Ticket 2: 
_,16,20,38,_,55,_,_,86
4,_,26,_,40,_,66,72,_
6,_,27,_,47,56,69,_,_
	Ticket 3: 
_,10,23,31,_,_,64,_,87
_,_,26,_,_,56,65,75,89
_,11,29,35,_,58,_,_,90

Card 175
	Ticket 1: 
_,12,_,30,_,52,63,74,_
_,13,26,32,45,_,_,_,80
4,17,_,36,46,_,_,_,90
	Ticket 2: 
_,18,28,33,_,55,_,_,84
8,_,_,34,46,57,_,_,90
_,_,29,36,47,58,_,74,_
	Ticket 3: 
3,13,_,33,_,_,66,_,81
6,15,27,_,48,_,_,_,85
9,_,_,36,_,58,_,73,90

Card 176
	Ticket 1: 
7,_,21,_,40,_,60,71,_
_,14,_,_,45,52,_,72,80
_,_,25,_,48,_,65,74,86
	Ticket 2: 
4,10,_,_,_,52,_,74,81
_,_,_,35,_,57,68,76,83
_,17,22,_,_,58,_,78,85
	Ticket 3: 
6,_,23,_,42,_,61,_,84
7,12,26,_,_,_,65,_,88
_,19,_,31,43,_,66,73,_

Card 177
	Ticket 1: 
_,_,21,33,41,56,65,_,_
4,11,_,_,42,58,_,76,_
_,15,_,37,_,59,66,_,84
	Ticket 2: 
5,14,_,31,_,51,62,_,_
_,19,_,33,_,53,66,70,_
9,_,_,_,43,58,67,79,_
	Ticket 3: 
_,_,_,31,43,50,65,_,81
_,15,_,32,_,52,_,71,84
2,_,_,38,_,53,69,72,_

Card 178
	Ticket 1: 
7,10,_,31,40,51,_,_,_
8,_,28,_,46,_,64,_,84
_,13,29,33,_,_,66,73,_
	Ticket 2: 
_,10,28,32,44,_,_,_,80
_,_,_,37,47,54,_,71,81
4,18,_,_,_,_,61,75,90
	Ticket 3: 
_,_,23,33,44,_,65,_,80
_,_,24,35,45,50,_,_,81
_,_,26,38,47,53,_,_,83

Card 179
	Ticket 1: 
_,14,_,_,42,52,_,71,81
_,18,29,_,47,_,_,72,88
_,_,_,_,48,59,66,73,90
	Ticket 2: 
6,_,24,_,41,51,64,_,_
_,_,27,31,44,53,_,76,_
_,17,28,_,_,54,66,77,_
	Ticket 3: 
_,10,_,32,49,52,62,_,_
_,15,22,37,_,54,64,_,_
3,_,25,_,_,59,65,_,80

Card 180
	Ticket 1: 
_,_,_,36,42,52,65,70,_
2,13,_,_,44,53,68,_,_
_,16,_,_,46,_,69,79,86
	Ticket 2: 
_,11,23,_,41,_,67,77,_
2,_,24,_,46,50,_,_,85
6,14,_,37,48,_,_,_,87
	Ticket 3: 
1,_,26,_,44,_,61,71,_
2,10,_,_,_,50,66,75,_
3,15,_,_,_,55,67,77,_

Card 181
	Ticket 1: 
8,11,22,33,_,50,_,_,_
_,_,23,34,41,57,_,_,82
_,18,27,_,46,_,68,74,_
	Ticket 2: 
_,_,23,37,41,50,67,_,_
6,12,_,_,43,55,_,76,_
7,_,25,39,_,59,69,_,_
	Ticket 3: 
8,16,23,_,_,53,_,75,_
_,_,28,34,49,55,64,_,_
9,_,_,38,_,57,67,76,_

Card 182
	Ticket 1: 
_,17,20,36,_,50,69,_,_
8,_,25,_,_,55,_,70,83
9,_,_,39,44,58,_,79,_
	Ticket 2: 
_,_,24,32,_,53,_,72,80
_,15,27,_,_,54,_,73,82
_,_,28,36,_,56,63,74,_
	Ticket 3: 
_,13,22,30,41,_,61,_,_
4,_,26,_,43,_,_,72,80
_,14,27,_,_,59,67,_,89

Card 183
	Ticket 1: 
_,11,_,_,41,_,60,73,82
2,14,_,37,_,_,63,_,87
7,18,29,_,_,51,67,_,_
	Ticket 2: 
7,14,20,_,_,_,_,70,82
9,16,_,31,_,59,61,_,_
_,19,24,33,_,_,62,72,_
	Ticket 3: 
1,_,_,33,40,55,_,70,_
9,16,20,_,46,_,_,71,_
_,_,25,34,_,56,60,75,_

Card 184
	Ticket 1: 
_,_,20,_,48,50,62,70,_
4,12,23,35,_,53,_,_,_
_,15,_,_,_,54,69,74,81
	Ticket 2: 
7,_,_,30,40,_,_,70,88
_,_,20,38,_,59,63,73,_
9,_,25,_,41,_,_,78,89
	Ticket 3: 
2,_,_,31,_,50,60,71,_
_,17,_,33,_,58,63,73,_
6,_,_,37,41,_,67,74,_

Card 185
	Ticket 1: 
_,_,23,_,44,55,66,70,_
1,14,_,_,_,_,67,72,85
2,_,_,32,_,56,_,76,90
	Ticket 2: 
_,12,_,36,_,57,60,75,_
3,15,23,_,41,_,65,_,_
5,17,28,_,42,_,_,_,89
	Ticket 3: 
1,_,_,32,_,53,60,_,80
_,11,_,36,_,_,66,75,83
5,16,_,_,_,56,_,79,88

Card 186
	Ticket 1: 
_,12,24,_,_,55,_,73,88
2,_,_,31,_,59,69,78,_
8,13,28,36,_,_,_,_,89
	Ticket 2: 
1,12,_,30,_,_,_,70,80
3,_,23,31,_,_,66,_,83
8,_,25,35,_,54,69,_,_
	Ticket 3: 
_,14,_,_,46,54,60,74,_
7,_,24,_,_,55,65,78,_
9,17,26,_,_,56,_,79,_

Card 187
	Ticket 1: 
1,_,23,32,_,_,62,71,_
3,19,_,35,_,56,63,_,_
_,_,_,_,42,59,69,74,81
	Ticket 2: 
_,16,20,36,_,51,_,70,_
3,17,22,_,_,_,60,_,81
6,_,29,_,_,_,63,71,82
	Ticket 3: 
4,10,_,_,_,56,_,73,81
_,11,_,34,42,_,64,75,_
6,18,29,_,44,_,_,77,_

Card 188
	Ticket 1: 
_,11,_,32,40,_,62,71,_
1,12,_,38,46,_,63,_,_
3,19,_,_,47,50,_,74,_
	Ticket 2: 
_,11,25,_,_,54,_,72,84
5,14,_,_,43,_,62,_,89
_,16,29,39,44,55,_,_,_
	Ticket 3: 
_,13,22,33,_,51,_,_,85
_,_,26,34,43,58,_,_,88
_,14,27,39,45,_,_,72,_

Card 189
	Ticket 1: 
6,_,_,32,_,50,60,72,_
_,15,20,36,46,_,66,_,_
8,19,_,_,_,56,67,76,_
	Ticket 2: 
7,_,_,32,40,_,63,_,80
_,16,21,36,_,_,65,_,87
_,_,29,38,_,51,68,_,89
	Ticket 3: 
1,11,29,_,_,51,63,_,_
2,_,_,_,41,54,65,_,87
_,15,_,_,48,55,67,_,90

Card 190
	Ticket 1: 
4,14,_,_,45,53,_,_,87
9,_,21,31,_,56,64,_,_
_,_,27,39,_,58,_,73,89
	Ticket 2: 
_,13,23,34,43,50,_,_,_
_,_,26,35,46,56,_,_,86
_,19,27,38,_,_,60,_,88
	Ticket 3: 
1,_,_,_,41,_,60,72,85
8,10,_,_,_,58,66,_,86
_,11,_,34,47,59,_,_,87

Card 191
	Ticket 1: 
4,10,_,_,_,_,62,70,87
5,13,_,32,_,_,65,_,88
7,_,_,_,45,56,69,73,_
	Ticket 2: 
_,19,21,_,41,_,63,70,_
_,_,28,39,_,52,64,_,88
7,_,_,_,46,53,65,_,89
	Ticket 3: 
_,11,20,39,_,_,62,75,_
_,18,_,_,48,51,65,79,_
1,19,24,_,_,59,69,_,_

Card 192
	Ticket 1: 
1,_,_,30,_,_,65,71,80
_,12,_,32,40,51,_,_,88
_,15,22,37,_,59,67,_,_
	Ticket 2: 
5,10,22,31,43,_,_,_,_
9,_,_,32,49,_,_,70,80
_,14,_,39,_,51,_,75,85
	Ticket 3: 
_,_,_,_,42,53,63,77,82
_,12,20,35,45,_,67,_,_
_,14,_,37,49,56,_,_,87

Card 193
	Ticket 1: 
2,_,23,32,41,58,_,_,_
4,_,24,36,46,_,_,_,83
6,12,26,_,_,_,69,_,87
	Ticket 2: 
_,11,_,31,41,_,63,_,83
2,_,20,35,45,_,69,_,_
_,14,24,_,_,57,_,72,86
	Ticket 3: 
_,_,_,30,_,52,62,75,82
5,_,_,38,42,53,_,77,_
_,13,24,_,_,58,_,79,89

Card 194
	Ticket 1: 
_,_,21,36,_,58,62,_,82
_,18,_,_,41,59,65,73,_
_,19,_,37,42,_,_,77,88
	Ticket 2: 
_,13,25,_,41,50,64,_,_
_,19,_,_,44,51,_,74,85
4,_,_,_,46,53,67,_,90
	Ticket 3: 
_,13,22,33,_,_,_,71,84
1,14,23,34,_,_,_,72,_
5,17,26,36,_,_,_,77,_

Card 195
	Ticket 1: 
_,18,20,_,_,56,_,71,82
1,_,_,35,45,59,_,73,_
5,_,27,_,47,_,65,_,87
	Ticket 2: 
_,_,21,33,_,54,_,75,82
_,_,24,37,42,_,69,_,84
_,_,28,_,48,56,_,79,90
	Ticket 3: 
_,_,22,35,40,52,_,73,_
_,13,27,_,41,54,67,_,_
_,_,_,36,44,55,69,_,85

Card 196
	Ticket 1: 
_,17,_,33,43,_,65,70,_
4,_,_,_,46,56,_,75,82
_,_,27,_,47,58,69,76,_
	Ticket 2: 
_,_,20,30,41,50,_,74,_
_,_,23,32,45,52,63,_,_
_,_,24,_,_,54,69,76,83
	Ticket 3: 
4,_,26,31,_,_,_,73,87
5,_,_,36,_,58,69,78,_
6,_,_,_,47,59,_,79,90

Card 197
	Ticket 1: 
_,_,_,34,_,52,65,79,82
1,_,22,36,_,_,67,_,90
6,17,25,_,_,55,68,_,_
	Ticket 2: 
2,_,21,_,46,52,65,_,_
5,11,24,37,_,_,68,_,_
9,_,25,_,48,54,_,_,85
	Ticket 3: 
_,11,_,_,_,52,66,70,83
4,17,23,_,40,_,_,_,84
9,_,27,36,49,55,_,_,_

Card 198
	Ticket 1: 
_,11,27,_,40,52,61,_,_
_,_,28,32,46,_,64,_,87
2,15,_,_,49,_,_,72,90
	Ticket 2: 
_,_,22,36,_,52,63,_,81
_,17,25,_,_,54,65,70,_
5,_,29,_,_,56,66,_,89
	Ticket 3: 
2,14,24,_,_,50,_,_,85
6,16,_,_,45,_,_,76,88
_,18,25,_,_,53,67,_,89

Card 199
	Ticket 1: 
1,_,22,32,46,_,61,_,_
5,15,26,35,47,_,_,_,_
_,_,27,_,49,_,66,72,89
	Ticket 2: 
4,15,22,30,_,_,65,_,_
_,_,25,_,42,57,_,70,86
9,_,_,34,46,_,66,71,_
	Ticket 3: 
3,_,26,33,45,_,68,_,_
9,_,27,34,_,50,_,78,_
_,_,28,39,48,_,_,79,88

Card 200
	Ticket 1: 
9,_,_,31,43,58,63,_,_
_,_,23,36,47,59,_,70,_
_,11,_,39,49,_,_,71,85
	Ticket 2: 
3,18,_,31,44,_,_,_,81
_,_,_,35,46,52,_,74,86
9,_,_,39,48,54,_,_,88
	Ticket 3: 
3,_,25,30,40,56,_,_,_
_,_,26,_,42,57,67,_,90
8,_,29,39,_,58,_,79,_

Card 201
	Ticket 1: 
_,_,26,30,40,51,_,_,81
4,_,_,35,41,56,_,_,83
_,15,27,37,42,_,_,70,_
	Ticket 2: 
3,12,_,35,_,56,_,76,_
6,14,_,_,_,59,64,78,_
9,16,_,39,42,_,67,_,_
	Ticket 3: 
1,12,_,31,_,52,63,_,_
7,16,27,_,45,_,67,_,_
_,18,29,32,_,58,_,76,_

Card 202
	Ticket 1: 
2,11,20,33,42,_,_,_,_
5,_,28,_,_,52,_,70,89
_,18,_,39,49,57,_,74,_
	Ticket 2: 
1,10,_,_,40,_,61,70,_
6,_,20,_,41,58,_,73,_
9,_,_,36,_,_,62,78,88
	Ticket 3: 
_,10,22,30,_,_,63,_,84
_,_,23,31,49,57,_,71,_
8,15,_,_,_,_,66,74,86

Card 203
	Ticket 1: 
_,13,_,36,41,51,_,70,_
4,_,21,_,43,_,62,_,87
7,14,_,39,47,_,_,77,_
	Ticket 2: 
_,12,29,35,44,_,_,_,83
3,16,_,_,47,_,_,78,89
9,17,_,_,_,56,60,_,90
	Ticket 3: 
_,14,26,33,46,50,_,_,_
8,_,28,38,48,53,_,_,_
_,18,_,_,_,57,67,73,88

Card 204
	Ticket 1: 
_,17,22,31,_,54,_,_,80
6,18,_,33,40,_,_,_,81
7,_,_,_,47,57,64,_,83
	Ticket 2: 
5,_,20,30,_,_,_,70,88
_,_,21,37,_,51,69,71,_
6,_,22,38,45,56,_,_,_
	Ticket 3: 
5,11,_,39,_,_,_,73,80
_,_,_,_,45,51,66,78,86
_,17,21,_,_,_,67,79,89

Card 205
	Ticket 1: 
2,16,22,_,46,_,_,70,_
_,_,27,_,_,51,66,73,82
3,_,28,_,_,_,68,77,83
	Ticket 2: 
2,11,_,_,41,_,_,70,87
4,_,23,32,_,55,_,72,_
8,18,_,_,48,_,61,75,_
	Ticket 3: 
_,10,21,36,_,50,63,_,_
_,_,28,_,_,52,66,73,85
_,19,_,_,_,55,67,74,87

Card 206
	Ticket 1: 
_,_,21,31,45,52,_,71,_
8,_,22,35,_,55,_,_,82
_,18,_,36,_,56,65,72,_
	Ticket 2: 
1,_,_,33,40,_,62,70,_
5,16,23,_,_,53,_,72,_
_,_,_,38,_,59,67,75,87
	Ticket 3: 
6,11,_,_,46,_,64,_,80
7,14,25,_,_,_,_,76,83
8,19,29,_,47,_,66,_,_

Card 207
	Ticket 1: 
_,11,28,30,40,58,_,_,_
_,16,_,35,49,_,61,_,83
2,18,_,39,_,_,63,_,89
	Ticket 2: 
8,16,_,_,46,_,63,_,80
_,_,21,31,48,51,64,_,_
_,18,29,_,_,_,67,78,89
	Ticket 3: 
3,_,22,_,43,_,61,74,_
4,_,26,_,49,_,_,76,82
_,15,27,31,_,57,64,_,_

Card 208
	Ticket 1: 
_,16,_,_,48,50,61,70,_
_,17,_,33,_,51,68,71,_
_,18,_,39,49,_,_,73,81
	Ticket 2: 
_,_,_,32,46,_,64,75,83
1,15,_,38,_,_,67,77,_
3,18,_,39,47,58,_,_,_
	Ticket 3: 
4,11,_,32,_,53,62,_,_
_,_,23,36,41,57,_,71,_
8,16,26,_,42,_,_,75,_

Card 209
	Ticket 1: 
_,19,26,33,_,53,61,_,_
2,_,_,38,43,_,62,70,_
6,_,_,_,49,56,68,_,90
	Ticket 2: 
_,12,_,33,_,51,64,_,81
4,14,24,39,_,56,_,_,_
6,18,_,_,_,58,67,_,82
	Ticket 3: 
_,13,24,_,40,_,69,_,80
_,15,_,31,_,50,_,79,85
_,16,26,_,44,57,_,_,89

Card 210
	Ticket 1: 
_,_,20,_,41,_,60,71,83
4,11,_,32,_,_,_,78,88
_,12,21,_,42,53,68,_,_
	Ticket 2: 
1,_,21,30,_,_,_,70,84
6,_,_,_,42,_,60,72,89
9,_,25,_,_,50,64,79,_
	Ticket 3: 
_,15,22,_,_,51,_,71,81
9,_,25,30,45,_,_,73,_
_,_,28,37,48,_,_,76,82

Card 211
	Ticket 1: 
_,_,21,_,47,54,60,70,_
6,_,23,33,_,_,62,_,90
7,_,29,34,_,_,67,77,_
	Ticket 2: 
_,_,23,35,43,_,_,76,86
6,10,26,_,47,_,60,_,_
9,11,_,_,_,52,69,79,_
	Ticket 3: 
8,10,26,_,40,_,_,70,_
_,_,_,36,44,50,60,71,_
_,14,29,_,48,_,69,77,_

Card 212
	Ticket 1: 
_,_,23,31,44,53,_,_,84
_,_,25,35,46,_,63,_,87
4,_,_,36,_,58,65,76,_
	Ticket 2: 
1,_,28,_,40,51,_,75,_
4,14,_,_,41,52,_,76,_
_,16,_,35,47,54,_,_,80
	Ticket 3: 
_,10,22,30,_,51,_,70,_
_,18,25,_,43,_,67,_,82
2,_,29,_,_,57,_,73,89

Card 213
